aspect_ratio,elongation,rotational_transform,n_field_periods,triangularity,generation_method,success,aspect_ratio_computed,max_elongation,edge_rotational_transform,qi_residual,vacuum_well,computation_time
2.5,0.5428571428571428,0.6000000000000001,5,-0.3,systematic,True,2.6179151627167947,0.5225910585364645,0.6370514209781596,0.3635048049107719,0.38964359221838074,1.1160564210385935
2.5,0.5428571428571428,0.6000000000000001,5,-0.13999999999999999,systematic,True,2.6098463433604415,0.5935190150021572,0.6315932790153855,0.263423226049746,0.5459495571414464,1.1996985120562704
2.5,0.5428571428571428,0.6000000000000001,5,0.020000000000000018,systematic,True,2.470156751897863,0.5886619621364997,0.6019696477153186,0.01633936855193527,0.5617235646682143,1.6235345682996067
2.5,0.5428571428571428,0.6000000000000001,5,0.18,systematic,True,2.553492318760008,0.5550044308238942,0.6013422757329117,0.09840091532417267,0.44879566675224963,1.0368713826271698
2.5,0.5428571428571428,0.6000000000000001,5,0.34,systematic,True,2.576204806367586,0.5428250478179921,0.5928061681867604,0.013995938653465776,0.43938947073313617,1.1700064489276607
2.5,0.5428571428571428,0.6000000000000001,5,0.5,systematic,True,2.5601287768396084,0.47512421359719537,0.6244110327514615,0.22969998736952546,0.28645881350096414,1.1827520936115041
2.5,0.5428571428571428,0.6000000000000001,6,-0.3,systematic,True,2.402967137823291,0.6031813448161834,0.622811175156039,0.011180830031172935,0.498672104992677,1.7761969684491556
2.5,0.5428571428571428,0.6000000000000001,6,-0.13999999999999999,systematic,True,2.4591320807655523,0.48085909757247935,0.5804434888486542,0.12201545896653697,0.39244095810964175,1.1485287059934497
2.5,0.5428571428571428,0.6000000000000001,6,0.020000000000000018,systematic,True,2.6759067323052133,0.5787084231650118,0.5866173212920668,0.07379985817893416,0.6820164761060075,0.8946162503567199
2.5,0.5428571428571428,0.6000000000000001,6,0.34,systematic,True,2.4470590906220973,0.49533033984884556,0.6085436493777798,0.01632085904440898,0.6569227213804947,1.0844711047640156
2.5,0.5428571428571428,0.6000000000000001,6,0.5,systematic,True,2.601242469945247,0.5887054003359506,0.5648306011938733,0.07613931058824294,0.7299577226773903,0.8032076712439543
2.5,0.5428571428571428,0.7000000000000002,2,-0.3,systematic,True,2.4669860524939464,0.55637348139072,0.6872909624232905,0.20075959891787992,0.552439454341605,0.7315881318121163
2.5,0.5428571428571428,0.7000000000000002,2,-0.13999999999999999,systematic,True,2.4759526704884256,0.4969330011539842,0.6846143245309201,0.12275924898116444,0.5272261449021763,1.4337396277414036
2.5,0.5428571428571428,0.7000000000000002,2,0.020000000000000018,systematic,True,2.446432765202541,0.5129662745508522,0.7240156213050872,0.016796757990559165,0.5966510331992176,0.7580941598588542
2.5,0.5428571428571428,0.7000000000000002,2,0.34,systematic,True,2.468078227011212,0.4699506823686167,0.6987525973470393,0.06314540759432252,0.4622625660686984,0.6987820127491937
2.5,0.5428571428571428,0.7000000000000002,2,0.5,systematic,True,2.4263560395322834,0.5753067884268948,0.6816147320045343,0.03422773237099002,0.5413897230145037,0.8045967064539132
2.5,0.5428571428571428,0.7000000000000002,3,-0.3,systematic,True,2.5642424014363017,0.6184968196450815,0.7099976260593346,0.09131744946835063,0.2180319348640823,0.6484212445726194
2.5,0.5428571428571428,0.7000000000000002,3,-0.13999999999999999,systematic,True,2.3253101293932263,0.6017389289307185,0.6894055017774917,0.23906898255708114,0.6601610188910755,0.818236371632182
2.5,0.5428571428571428,0.7000000000000002,3,0.020000000000000018,systematic,True,2.5095867861942964,0.5496380206723134,0.6769084040277331,0.04765195989538711,0.6244779182276596,0.7402964672359524
2.5,0.5428571428571428,0.7000000000000002,3,0.18,systematic,True,2.5258888150978382,0.5697393384961478,0.7120151497291777,0.04611302327898147,0.6509459544870865,1.4987026429309271
2.5,0.5428571428571428,0.7000000000000002,3,0.34,systematic,True,2.6014321405957683,0.5152581630581506,0.6799666724184273,0.01891884166516796,0.3568081046431347,1.7597463621032274
2.5,0.5428571428571428,0.7000000000000002,3,0.5,systematic,True,2.4466258040142668,0.5964157788826182,0.6755517011478022,0.01833019129924503,0.2856737325990732,1.210458310201632
2.5,0.5428571428571428,0.7000000000000002,4,-0.3,systematic,True,2.571424138795497,0.5177063309584969,0.7112687131438125,0.013575819051124314,0.35200623850496315,1.110658336292189
2.5,0.5428571428571428,0.7000000000000002,4,-0.13999999999999999,systematic,True,2.5466755657681563,0.5342849810644059,0.7330701398327404,0.14279946642318983,0.4751015159347368,0.7225123195626232
2.5,0.5428571428571428,0.7000000000000002,4,0.020000000000000018,systematic,True,2.616915195409553,0.536348704937551,0.6596164175219195,0.07576487384131836,0.46314784954532123,0.919899160409464
2.5,0.5428571428571428,0.7000000000000002,4,0.18,systematic,True,2.37186441475557,0.5404606464764319,0.720707057889828,0.06698820726730662,0.7402972122421394,0.8785232391489426
2.5,0.5428571428571428,0.7000000000000002,4,0.34,systematic,True,2.386868339066961,0.5725614624111114,0.7193554992320554,0.35263807185803153,0.5560350738766857,1.229560668733129
2.5,0.5428571428571428,0.7000000000000002,4,0.5,systematic,True,2.579719322958002,0.5010948757504068,0.6574095190355256,0.16861083845578412,0.42984953733281983,1.6195046451792237
2.5,0.5428571428571428,0.7000000000000002,5,-0.3,systematic,True,2.391400275821598,0.5572556096931636,0.6909878487113968,0.061208624232640466,0.4815609602114544,0.9150176022876537
2.5,0.5428571428571428,0.7000000000000002,5,-0.13999999999999999,systematic,True,2.709548343911173,0.5631541448994956,0.6955125034350627,0.09307471712830928,0.49244752068704867,0.555723762283652
2.5,0.5428571428571428,0.7000000000000002,5,0.020000000000000018,systematic,True,2.5629165121639597,0.5834063633171802,0.6822818295895401,0.007151161583245158,0.47971249225325946,1.0390107937158113
2.5,0.5428571428571428,0.7000000000000002,5,0.18,systematic,True,2.570496580012721,0.5108809084900682,0.6944953041192556,0.091656367585976,0.4961409540116467,1.784383383724133
2.5,0.5428571428571428,0.7000000000000002,5,0.34,systematic,True,2.3262191141462045,0.560974949681501,0.733389777122447,0.07315025095682894,0.6659342779125705,1.6384516625493952
2.5,0.5428571428571428,0.7000000000000002,5,0.5,systematic,True,2.4271915348989146,0.6092853840197999,0.7091075954451717,0.12489244817755203,0.45419163418355246,1.6431353206481922
2.5,0.5428571428571428,0.7000000000000002,6,-0.3,systematic,True,2.592864224600845,0.5619028694997401,0.6944517839956991,0.06742926855016775,0.390012504196632,0.7524334021487704
2.5,0.5428571428571428,0.7000000000000002,6,-0.13999999999999999,systematic,True,2.3682680202992508,0.5635437900653214,0.6769476532595365,0.11684084241952593,0.34491665683291933,0.8998013906800382
2.5,0.5428571428571428,0.7000000000000002,6,0.18,systematic,True,2.386768718049657,0.5144008748665143,0.7158190936124891,0.01929199351221919,0.4216444525798453,1.0342093915370052
2.5,0.5428571428571428,0.7000000000000002,6,0.34,systematic,True,2.498081406616234,0.5577233581564022,0.7354396100379433,0.020944651904736006,0.6069638878017258,1.4969566743884473
2.5,0.5428571428571428,0.8,2,-0.3,systematic,True,2.50603612380017,0.6079615030979193,0.8003285371770087,0.05666134100329681,0.5193419889537786,1.9038164368557522
2.5,0.5428571428571428,0.8,2,-0.13999999999999999,systematic,True,2.6235192094146096,0.539037265963556,0.8002973744651387,0.043338897594856846,0.531210064865035,1.5930809549516995
2.5,0.5428571428571428,0.8,2,0.18,systematic,True,2.465731655481147,0.5575915160014964,0.7927124693272712,0.07646577136445687,0.41508170676935785,0.6532952117119204
2.5,0.5428571428571428,0.8,2,0.34,systematic,True,2.4064631686574076,0.5368363006616228,0.7616099739297006,0.05426618790930326,0.5061714884569717,1.6519797964391958
2.5,0.5428571428571428,0.8,2,0.5,systematic,True,2.4748490368641733,0.522588602213936,0.8014446912166285,0.0871481583492763,0.45529225663482964,1.305642859156789
2.5,0.5428571428571428,0.8,3,-0.3,systematic,True,2.5531642569334063,0.6011086466345882,0.8191883669478008,0.02127288577443491,0.682940589409086,1.2175958112663254
2.5,0.5428571428571428,0.8,3,-0.13999999999999999,systematic,True,2.595321080893203,0.4959958512291117,0.7915841948806254,0.13373523799630677,0.3803612770472185,1.0855870311267348
2.5,0.5428571428571428,0.8,3,0.020000000000000018,systematic,True,2.425280894033505,0.5437564407213834,0.8165491170046715,0.16585995576330828,0.6002117621374772,1.2041551080377983
2.5,0.5428571428571428,0.8,3,0.18,systematic,True,2.4664163894060036,0.5228706358121181,0.8092654900133127,0.07605131652237439,0.6714641007776795,1.7113269493687975
2.5,0.5428571428571428,0.8,3,0.34,systematic,True,2.5737588492667056,0.45575910381214213,0.8170344268210982,0.0007644012378579197,0.4625391337385979,1.3858840743375738
2.5,0.5428571428571428,0.8,3,0.5,systematic,True,2.529777942827611,0.46878432737776704,0.779875129583304,0.04785617441505291,0.4193274826909362,0.6938741453727559
2.5,0.5428571428571428,0.8,4,-0.3,systematic,True,2.4530872497534117,0.5427912237744269,0.7847779154931394,0.26004491417732417,0.5140140977551236,1.2226037515232548
2.5,0.5428571428571428,0.8,4,-0.13999999999999999,systematic,True,2.4552981783143037,0.467239907880071,0.8071147151795878,0.00722141935705501,0.6054894257416631,1.8524941078644341
2.5,0.5428571428571428,0.8,4,0.020000000000000018,systematic,True,2.3999313940507228,0.49036015328133453,0.8168725465338872,0.019389138221733163,0.6441294873139878,0.7884910918882642
2.5,0.5428571428571428,0.8,4,0.18,systematic,True,2.5219480356560027,0.5470786418572494,0.802797557601723,0.03156063875093142,0.5217733751674885,1.4974574466650012
2.5,0.5428571428571428,0.8,4,0.34,systematic,True,2.5048398628274398,0.5359570154474671,0.7935649117237762,0.023562721143490454,0.3942309832364028,1.8602955924845292
2.5,0.5428571428571428,0.8,4,0.5,systematic,True,2.6986990066738255,0.574547126300023,0.7515815002954719,0.27104180300012853,0.5415149148238686,1.0627125955716554
2.5,0.5428571428571428,0.8,5,-0.3,systematic,True,2.5591038654211022,0.5470260215111276,0.8090908338300133,0.0350843063925975,0.5025153653634875,1.2313053189339296
2.5,0.5428571428571428,0.8,5,-0.13999999999999999,systematic,True,2.4406011137911086,0.602481563768845,0.7786188357584543,0.036572546767669654,0.607978997927043,0.848180501941004
2.5,0.5428571428571428,0.8,5,0.020000000000000018,systematic,True,2.568650545270768,0.6011335579472515,0.7920973404910462,0.005643427016972336,0.6282803623893499,0.7850420588712357
2.5,0.5428571428571428,0.8,5,0.18,systematic,True,2.458775873226123,0.543861701280849,0.832688657582625,0.09696573510099171,0.5216700893067713,1.718933189525824
2.5,0.5428571428571428,0.8,5,0.34,systematic,True,2.540281418216776,0.6135093878054799,0.8170170135398882,0.11530320018135437,0.2999535031574182,0.6916710570040172
2.5,0.5428571428571428,0.8,5,0.5,systematic,True,2.399734766126641,0.5204515338764731,0.7876764510855041,0.027594620198874875,0.6117863371449401,1.013702024703131
2.5,0.5428571428571428,0.8,6,-0.3,systematic,True,2.5294383359341355,0.5258004169255404,0.823688150313814,0.0027233529416082333,0.44655795252338465,1.4353414140139167
2.5,0.5428571428571428,0.8,6,-0.13999999999999999,systematic,True,2.7874748763501582,0.5704609289067959,0.8088276430648061,0.036717795775718785,0.5561128262364238,1.4514648231571983
2.5,0.5428571428571428,0.8,6,0.020000000000000018,systematic,True,2.5592144378467423,0.5380055267429689,0.8098564737121542,0.16289179824118538,0.5131538061640546,1.9184524431968653
2.5,0.5428571428571428,0.8,6,0.18,systematic,True,2.5312178978698445,0.5466473752137232,0.7983460600888252,0.06711129811047631,0.5032557490815172,0.6797689524924191
2.5,0.5428571428571428,0.8,6,0.34,systematic,True,2.6287098977453094,0.5921498633481098,0.8282069830863806,0.21318480010036067,0.4127235380864528,1.4012952818297102
2.5,0.5428571428571428,0.8,6,0.5,systematic,True,2.4574270897279336,0.5398925994292744,0.7843521245378535,0.0792413584803876,0.4877511030100008,1.4349699408905865
2.5,0.7857142857142857,0.2,2,-0.3,systematic,True,2.4523120054171526,0.8113558543179473,0.2095562471723223,0.0918104791329189,0.46634488959208525,0.5807526431494185
2.5,0.7857142857142857,0.2,2,-0.13999999999999999,systematic,True,2.545882574906524,0.7667325678603426,0.18274908544852755,0.15289630193109635,0.5590752917994749,1.7076439149264508
2.5,0.7857142857142857,0.2,2,0.020000000000000018,systematic,True,2.3614645093692044,0.7779232588854798,0.23692106946942304,0.05719150725144143,0.5563111085075141,1.9590610961594985
2.5,0.7857142857142857,0.2,2,0.18,systematic,True,2.494129951939313,0.873255159760231,0.22032431872591307,0.07145758271972874,0.4534464984012747,1.8600301307132492
2.5,0.7857142857142857,0.2,2,0.34,systematic,True,2.3095750948993663,0.880000059429999,0.17215458029950242,0.07937508289921695,0.4680791478607311,0.6765545779010389
2.5,0.7857142857142857,0.2,2,0.5,systematic,True,2.3895714709059876,0.7809298728389187,0.19711900650733832,0.07200907485691453,0.5752123739092595,1.878167739257897
2.5,0.7857142857142857,0.2,3,-0.3,systematic,True,2.435988834033285,0.7175664098066113,0.15826289772772328,0.06951094523448353,0.4210510403915896,0.7237816186416315
2.5,0.7857142857142857,0.2,3,-0.13999999999999999,systematic,True,2.6640982848553967,0.7040373752090251,0.16699931228293652,0.02531191868889352,0.5372126300050516,1.5438645192131109
2.5,0.7857142857142857,0.2,3,0.020000000000000018,systematic,True,2.393429744344036,0.7921407049410136,0.227666536425615,0.06174561180362448,0.553223140311524,1.9320616789607439
2.5,0.7857142857142857,0.2,3,0.18,systematic,True,2.7343006772583367,0.7471257207744674,0.1841624785575115,0.031175711368526277,0.43586652554498523,1.2756842368312686
2.5,0.7857142857142857,0.2,3,0.34,systematic,True,2.436223484579275,0.7880793527603936,0.19280073500015868,0.00820079986452046,0.36440088481977256,1.7028478946240218
2.5,0.7857142857142857,0.2,3,0.5,systematic,True,2.462837551464785,0.7677305412530172,0.22784021444600966,0.046345771251756256,0.3700320655346332,1.1531935291704736
2.5,0.7857142857142857,0.2,4,-0.3,systematic,True,2.385390869543445,0.8338668699273089,0.22682636550791102,0.06888978624297763,0.4139015490979542,1.3796195156132132
2.5,0.7857142857142857,0.2,4,-0.13999999999999999,systematic,True,2.6678252470842065,0.7551646396618891,0.2122315339818978,0.10124124332442426,0.3751137354122748,0.8657610375827182
2.5,0.7857142857142857,0.2,4,0.020000000000000018,systematic,True,2.3705207629910885,0.7702510827461133,0.18133575709952637,0.1338660786779228,0.40450075716836087,1.7610881851820306
2.5,0.7857142857142857,0.2,4,0.18,systematic,True,2.5698658905923333,0.7777782098171493,0.18336709371119214,0.05839691825332637,0.5546440312711813,1.5179359552377454
2.5,0.7857142857142857,0.2,4,0.34,systematic,True,2.408725696201705,0.8529582906565276,0.18482334165741968,0.0246181718877182,0.45836960198257987,1.7451150931132213
2.5,0.7857142857142857,0.2,4,0.5,systematic,True,2.4710805305519403,0.871360359300462,0.18224473036832511,0.23604255943036054,0.48621795521608663,1.375589910971385
2.5,0.7857142857142857,0.2,5,-0.3,systematic,True,2.446373559587842,0.8772318278932141,0.2531488475707363,0.05338808131282259,0.4035619656075213,0.710245657407665
2.5,0.7857142857142857,0.2,5,-0.13999999999999999,systematic,True,2.2663376099643044,0.7871394261290756,0.21848721990822909,0.18099576773205295,0.4395282282778114,0.5839886342869337
2.5,0.7857142857142857,0.2,5,0.18,systematic,True,2.302478860935189,0.755167982165006,0.2201781916253424,0.1661996053220973,0.4928139012161069,1.872848355392682
2.5,0.7857142857142857,0.2,5,0.34,systematic,True,2.4249970164647348,0.8019965114099421,0.17981574381460577,0.018919795388441466,0.47678156467482435,1.0929147020309817
2.5,0.7857142857142857,0.2,5,0.5,systematic,True,2.5925688594030136,0.7657143154634392,0.19085413620425526,0.21700695680178428,0.5055724113981909,0.7958305652952845
2.5,0.7857142857142857,0.2,6,-0.3,systematic,True,2.4801840192883695,0.8279627890024153,0.20257529144826014,0.043880607664120524,0.4460049741955055,0.6093543213837238
2.5,0.7857142857142857,0.2,6,-0.13999999999999999,systematic,True,2.5761173434858065,0.7528363580167353,0.21788667479922252,0.0338177759240191,0.401653585406732,1.5238231817999988
2.5,0.7857142857142857,0.2,6,0.020000000000000018,systematic,True,2.4026969087643506,0.8254407736680467,0.15552370711013208,0.08623500136381713,0.3788957943953646,1.5357205201681399
2.5,0.7857142857142857,0.2,6,0.18,systematic,True,2.4751513646833874,0.7835055481472024,0.2196603183776102,0.06540228310012884,0.6088377278333199,1.3834723577507786
2.5,0.7857142857142857,0.2,6,0.34,systematic,True,2.65442496415293,0.8476240204360427,0.18507897385866823,0.1319289903450531,0.17607683551181508,1.5167141160395943
2.5,0.7857142857142857,0.2,6,0.5,systematic,True,2.4885631145231657,0.7461625043435047,0.2201732028449547,0.5739524765538235,0.5490203959230144,1.8550502025793074
2.5,0.7857142857142857,0.30000000000000004,2,-0.13999999999999999,systematic,True,2.54138593412652,0.8792857970514288,0.3152319312915364,0.15890844340620575,0.3444268854943918,1.263911923794001
2.5,0.7857142857142857,0.30000000000000004,2,0.020000000000000018,systematic,True,2.430916097099368,0.7328111281318621,0.2862075963885636,0.010755292749040501,0.5627239909576529,1.7339493280256282
2.5,0.7857142857142857,0.30000000000000004,2,0.18,systematic,True,2.6089686358732402,0.7680697890247199,0.304274855987004,0.14349579185738048,0.5552187963659362,1.741765479979623
2.5,0.7857142857142857,0.30000000000000004,2,0.34,systematic,True,2.545899874190465,0.7283279848781808,0.2919603146751236,0.11552381202108308,0.493475920743396,0.9672011499033639
2.5,0.7857142857142857,0.30000000000000004,2,0.5,systematic,True,2.5606689625937795,0.7152814958410634,0.30872075399482096,0.1975530923622637,0.7122870008140086,1.88153550285839
2.5,0.7857142857142857,0.30000000000000004,3,-0.3,systematic,True,2.419059665063748,0.8315693973143284,0.28992088098692237,0.01614871050593623,0.4302749280181911,1.0885761768891062
2.5,0.7857142857142857,0.30000000000000004,3,-0.13999999999999999,systematic,True,2.4885890117546015,0.7997342871236334,0.3158866652049108,0.06587883414900927,0.2893218954833574,1.0236392375098111
2.5,0.7857142857142857,0.30000000000000004,3,0.020000000000000018,systematic,True,2.4452999817126733,0.7678289291113556,0.3193678849013653,0.01557029536359214,0.513277678065268,0.9795692105138949
2.5,0.7857142857142857,0.30000000000000004,3,0.18,systematic,True,2.566977741049893,0.7878183836246633,0.2889332992828978,0.1565781219723839,0.6704451763004571,1.3103551518254155
2.5,0.7857142857142857,0.30000000000000004,3,0.34,systematic,True,2.5283774069168543,0.7392821001991268,0.31931678529784635,0.024544599503165357,0.6118665099153858,1.6328928104857472
2.5,0.7857142857142857,0.30000000000000004,3,0.5,systematic,True,2.4500856754494618,0.7454057014601442,0.29085913256156654,0.1526616623922216,0.4647810419492999,0.590814573149882
2.5,0.7857142857142857,0.30000000000000004,4,-0.3,systematic,True,2.486283500507406,0.8937485777894323,0.2888742868472396,0.13843707830955457,0.5380035726631212,1.9937389920546684
2.5,0.7857142857142857,0.30000000000000004,4,-0.13999999999999999,systematic,True,2.5743589239918423,0.8159636220948825,0.32696096717083345,0.07542775514993533,0.4590269196984774,1.4872414569231474
2.5,0.7857142857142857,0.30000000000000004,4,0.020000000000000018,systematic,True,2.5905981244571734,0.8555572470493894,0.3202887029876357,0.01268553575540076,0.6472903531427681,1.1454162255141904
2.5,0.7857142857142857,0.30000000000000004,4,0.18,systematic,True,2.562644224102143,0.745231610263111,0.3147111502870759,0.2634443767415919,0.31887650656213606,1.051972191137307
2.5,0.7857142857142857,0.30000000000000004,4,0.34,systematic,True,2.341887244148183,0.7360112210581757,0.3033245230495878,0.10425943612910703,0.33950626674996465,1.059798183051588
2.5,0.7857142857142857,0.30000000000000004,4,0.5,systematic,True,2.5114955815138487,0.7420449532078967,0.28092649819606974,0.023149613165876187,0.5319648664187852,1.6749886480993332
2.5,0.7857142857142857,0.30000000000000004,5,-0.3,systematic,True,2.5457030376065517,0.7472441477255033,0.2948420434512105,0.11868482657635407,0.39409848656628044,0.8472470349724919
2.5,0.7857142857142857,0.30000000000000004,5,-0.13999999999999999,systematic,True,2.374244154679642,0.6897518669168039,0.3079739439389095,0.12865991447089506,0.2288756235716063,1.5781532834878218
2.5,0.7857142857142857,0.30000000000000004,5,0.020000000000000018,systematic,True,2.6280782103911022,0.7479610703886497,0.2995661411277393,0.022598024922376655,0.5659394276635004,1.2310576754974156
2.5,0.7857142857142857,0.30000000000000004,5,0.18,systematic,True,2.5563557011807276,0.820031271323243,0.30030280974810286,0.08051789668711949,0.6575636001861206,1.3484892698573097
2.5,0.7857142857142857,0.30000000000000004,5,0.34,systematic,True,2.4800321840677517,0.7451148294238965,0.31592611176961244,0.022818531758038052,0.5844370913173632,1.887546432486706
2.5,0.7857142857142857,0.30000000000000004,5,0.5,systematic,True,2.5909828346606236,0.9076772048744504,0.3108723441555506,0.32280577983871567,0.5957079541909576,1.5381961694543071
2.5,0.7857142857142857,0.30000000000000004,6,-0.3,systematic,True,2.4011808794110387,0.8939698439564528,0.2886372405919119,0.011390885421000719,0.43387528505919165,1.5717369443048734
2.5,0.7857142857142857,0.30000000000000004,6,-0.13999999999999999,systematic,True,2.589715687065587,0.8589457400682929,0.3162182219062419,0.21925035959062025,0.6792878407653953,1.1754627542897746
2.5,0.7857142857142857,0.30000000000000004,6,0.020000000000000018,systematic,True,2.5230250346406895,0.8352567437056369,0.3054804052364239,0.04436056516822268,0.36816335294225,0.6004691803284258
2.5,0.7857142857142857,0.30000000000000004,6,0.18,systematic,True,2.3780926574279895,0.8221290009500026,0.3052549123295124,0.08681259693332621,0.5073384555213619,1.7618739051229313
2.5,0.7857142857142857,0.30000000000000004,6,0.34,systematic,True,2.5909653567684767,0.7663069718044987,0.3080274210271845,0.04212347126750032,0.4226930878856296,1.758042915826604
2.5,0.7857142857142857,0.30000000000000004,6,0.5,systematic,True,2.6201441928557307,0.7361722387636647,0.24821749481572508,0.07525482307768673,0.5181941430961694,0.6987383704374206
2.5,0.7857142857142857,0.4,2,-0.3,systematic,True,2.4612092154149234,0.783361291286967,0.3983654970902122,0.017344960111260972,0.5313983629084873,1.1713139305635105
2.5,0.7857142857142857,0.4,2,-0.13999999999999999,systematic,True,2.585264244199613,0.7762417139173287,0.41496130718194835,0.021383130384868887,0.6109493422608825,1.0146954615735393
2.5,0.7857142857142857,0.4,2,0.020000000000000018,systematic,True,2.306835426272001,0.721420934415713,0.42513437102756835,0.15269751343325877,0.5843859484993164,1.1933450177529612
2.5,0.7857142857142857,0.4,2,0.18,systematic,True,2.5747917968889715,0.8384535033972366,0.41183553931247324,0.14545347314403465,0.4921077051227885,1.626059340711229
2.5,0.7857142857142857,0.4,2,0.34,systematic,True,2.5301638363196286,0.7765415906709936,0.3707827381305006,0.059381372775707465,0.5253540886115478,0.8855448882382773
2.5,0.7857142857142857,0.4,2,0.5,systematic,True,2.433730080884876,0.7248197441772518,0.3789187640034428,0.5326805033053933,0.4099224782053098,0.7080252886794929
2.5,0.7857142857142857,0.4,3,-0.3,systematic,True,2.3472712255355037,0.820733074409998,0.3931198429842015,0.14943416618999247,0.46657272837501595,0.9812532485844254
2.5,0.7857142857142857,0.4,3,-0.13999999999999999,systematic,True,2.4013953989300165,0.8583068531586744,0.4037506268836828,0.07717912351716973,0.46811982175304057,1.9349940499204115
2.5,0.7857142857142857,0.4,3,0.020000000000000018,systematic,True,2.531493592262033,0.8866960863003488,0.3822829041543063,0.4468558483309867,0.4594537636590271,1.0414007228551119
2.5,0.7857142857142857,0.4,3,0.18,systematic,True,2.4805177342887115,0.7763058348826486,0.4126919428978538,0.11178274265928499,0.36981693116213044,0.5372356464853376
2.5,0.7857142857142857,0.4,3,0.34,systematic,True,2.409165272405122,0.7860050617795795,0.42563940272756834,0.040634215301166066,0.576098171070699,0.5114746571345274
2.5,0.7857142857142857,0.4,3,0.5,systematic,True,2.6375536947586653,0.8454300141915378,0.4317844036364821,0.08589030557033558,0.36555432289625156,0.9747458645536057
2.5,0.7857142857142857,0.4,4,-0.3,systematic,True,2.5627056844111546,0.8287930495422113,0.39040101481248635,0.33796971540837084,0.47970037551290035,0.870476653433277
2.5,0.7857142857142857,0.4,4,-0.13999999999999999,systematic,True,2.554805598023167,0.7487982610769731,0.40437041953168473,0.327677905517233,0.34330453909086817,1.018777294593379
2.5,0.7857142857142857,0.4,4,0.020000000000000018,systematic,True,2.3967572276675995,0.7493859060677373,0.4225966368259913,0.06592218653332946,0.5308293302556958,0.759871952071836
2.5,0.7857142857142857,0.4,4,0.18,systematic,True,2.37775401775142,0.8369150894773267,0.4030329639647463,0.3144906090840478,0.7017907676777466,1.7309117394632991
2.5,0.7857142857142857,0.4,4,0.34,systematic,True,2.585910938245088,0.7860553252200237,0.3733398901098773,0.0005260122803216228,0.42748607987882414,1.4437755473219827
2.5,0.7857142857142857,0.4,4,0.5,systematic,True,2.470888617988529,0.6974391371854558,0.39757322829433583,0.17460872854992915,0.5944571924799635,0.6290554100281733
2.5,0.7857142857142857,0.4,5,-0.3,systematic,True,2.378586670733245,0.7106866091268383,0.3874697581749533,0.08902401346080435,0.5495636267798352,1.4866077668031303
2.5,0.7857142857142857,0.4,5,-0.13999999999999999,systematic,True,2.444281704942383,0.7560818216833024,0.39056100134388505,0.2150364665804385,0.5266734696799349,1.0174496219706726
2.5,0.7857142857142857,0.4,5,0.020000000000000018,systematic,True,2.495956243886363,0.7248491310203955,0.38814369707426155,0.008572169790369281,0.5962152844342313,0.7597257696958183
2.5,0.7857142857142857,0.4,5,0.18,systematic,True,2.4796946047304207,0.89949760666708,0.3878787119556262,0.2453140405333908,0.5930027367122508,1.1770200840377527
2.5,0.7857142857142857,0.4,5,0.34,systematic,True,2.432496902939891,0.8374671649160039,0.42268982183317816,0.1681428111955294,0.6355432131107728,1.4066030488089338
2.5,0.7857142857142857,0.4,5,0.5,systematic,True,2.5041249121891567,0.8181905869386408,0.41992030026577687,0.06733565903651284,0.40841431844562515,1.9016821977843392
2.5,0.7857142857142857,0.4,6,-0.3,systematic,True,2.6658651206462336,0.7452296958147325,0.40098063953217505,0.14553352958688867,0.5516886435008719,1.0507940015394122
2.5,0.7857142857142857,0.4,6,-0.13999999999999999,systematic,True,2.4573551480183466,0.7600376039646064,0.4058530973035446,0.0013800155981049942,0.49739451013256397,1.062097457393605
2.5,0.7857142857142857,0.4,6,0.020000000000000018,systematic,True,2.609188221875515,0.8685446820181986,0.3889323633533982,0.07801087028258918,0.4035609752682606,0.7048604184638565
2.5,0.7857142857142857,0.4,6,0.18,systematic,True,2.5658312107944994,0.7663782583735916,0.4181606986412428,0.013029583402436297,0.26748647329058894,1.8380311660219495
2.5,0.7857142857142857,0.4,6,0.34,systematic,True,2.4812333013019647,0.7657493133069433,0.38437707486507905,0.012556491079734503,0.5627997491269097,1.2184353541372153
2.5,0.7857142857142857,0.4,6,0.5,systematic,True,2.500465235335836,0.828806958478567,0.41937217724639586,0.06446485475678164,0.5382461153157857,0.9135620631583674
2.5,0.7857142857142857,0.5,2,-0.3,systematic,True,2.5354282854482433,0.768096697584111,0.5159027744099985,0.03454772399741318,0.6561787120425633,0.5603670471456648
2.5,0.7857142857142857,0.5,2,-0.13999999999999999,systematic,True,2.3535085064272607,0.7933000827953339,0.5095403555519121,0.209545727489017,0.7203313476407743,0.7850092908726793
2.5,0.7857142857142857,0.5,2,0.020000000000000018,systematic,True,2.5327936079937294,0.8207099330066798,0.4921020825274159,0.14548667040692298,0.38173089420674267,1.7300242813938627
2.5,0.7857142857142857,0.5,2,0.18,systematic,True,2.5165483943372644,0.7967622651533905,0.5182964080578492,0.06862394142376389,0.6273023960092968,0.733414461508191
2.5,0.7857142857142857,0.5,2,0.34,systematic,True,2.6784584304557426,0.7826153643220869,0.4883686049632624,0.14004064276390452,0.49648771087825627,1.6886476365929795
2.5,0.7857142857142857,0.5,2,0.5,systematic,True,2.584287615067608,0.8185649020438255,0.5136584296823445,0.04023493656869983,0.6164190220819585,1.4445382540939207
